date,operation_type,store_code,department,quantity
12/9/2020,SALE,400000029511,Dep5,1
12/9/2020,SALE,400000031859,Dep2,1
12/9/2020,SALE,400000031828,Dep2,1
12/9/2020,SALE,400000012032,Dep5,1
12/9/2020,SALE,400000011110,Dep1,1
12/9/2020,SALE,400000033334,Dep2,1
12/9/2020,SALE,400000030029,Dep5,1
12/9/2020,SALE,400000022871,Dep1,1
12/9/2020,SALE,400000033327,Dep2,1
12/9/2020,SALE,400000030029,Dep5,2
12/9/2020,SALE,400000015637,Dep1,1
12/9/2020,SALE,400000031491,Dep2,2
12/9/2020,SALE,400000028163,Dep2,3
12/9/2020,SALE,400000033297,Dep2,1
12/9/2020,SALE,400000032320,Dep2,1
12/9/2020,SALE,400000032009,Dep2,1
12/9/2020,SALE,400000017778,Dep1,1
12/9/2020,SALE,400000029511,Dep5,1
12/9/2020,SALE,400000030074,Dep2,1
12/9/2020,SALE,400000023670,Dep1,1
12/9/2020,SALE,400000033334,Dep2,1
12/9/2020,SALE,400000030258,Dep2,1
12/9/2020,SALE,400000030074,Dep2,1
12/9/2020,SALE,400000031781,Dep2,1
12/9/2020,SALE,400000031798,Dep2,1
12/9/2020,SALE,400000032160,Dep2,1
12/9/2020,SALE,400000032160,Dep2,1
12/9/2020,SALE,400000030241,Dep2,1
12/9/2020,SALE,400000028170,Dep2,1
12/9/2020,SALE,400000031491,Dep2,1
12/9/2020,SALE,400000032382,Dep2,1
12/9/2020,SALE,400000012018,Dep5,1
12/9/2020,SALE,400000021485,Dep5,1
12/9/2020,SALE,400000025346,Dep5,1
12/9/2020,SALE,400000027036,Dep5,1
12/9/2020,SALE,400000033389,Dep2,1
12/9/2020,SALE,400000011103,Dep5,1
12/9/2020,SALE,400000025704,Dep1,1
12/9/2020,SALE,400000026480,Dep2,1
12/9/2020,SALE,400000030296,Dep2,1
12/9/2020,SALE,400000023380,Dep15,5
12/9/2020,SALE,400000014227,Dep5,1
12/9/2020,SALE,400000007090,Dep5,3
12/9/2020,SALE,400000033297,Dep2,1
12/9/2020,SALE,400000001463,Dep1,1
12/9/2020,SALE,400000005652,Dep1,1
12/9/2020,SALE,400000000909,Dep5,1
12/9/2020,SALE,400000030937,Dep2,1
12/9/2020,SALE,400000001890,Dep1,1
12/9/2020,SALE,400000017419,Dep1,11
12/9/2020,SALE,400000033198,Dep10,1
12/9/2020,SALE,400000006611,Dep1,1
12/9/2020,SALE,400000000619,Dep1,1
12/9/2020,SALE,400000033327,Dep2,1
12/9/2020,SALE,400000007205,Dep5,1
12/9/2020,SALE,400000029009,Dep1,1
12/9/2020,SALE,400000018713,Dep1,1
12/9/2020,SALE,400000012070,Dep1,5
12/9/2020,SALE,400000000435,Dep7,1
12/9/2020,SALE,400000033303,Dep2,1
12/9/2020,SALE,400000031774,Dep2,1
12/9/2020,SALE,400000002149,Dep5,1
12/8/2020,SALE,400000011189,Dep1,1
12/8/2020,SALE,400000029474,Dep5,1
12/8/2020,SALE,400000027449,Dep1,1
12/8/2020,SALE,400000030074,Dep2,1
12/8/2020,SALE,400000030074,Dep2,1
12/8/2020,SALE,400000014128,Dep1,1
12/8/2020,SALE,400000031781,Dep2,1
12/8/2020,SALE,400000031774,Dep2,1
12/8/2020,SALE,400000029597,Dep2,1
12/8/2020,SALE,400000033037,Dep2,1
12/8/2020,SALE,400000028002,Dep1,1
12/8/2020,SALE,400000016894,Dep1,1
12/8/2020,SALE,400000028583,Dep12,2
12/8/2020,SALE,400000032832,Dep2,1
12/8/2020,SALE,400000029641,Dep2,1
12/8/2020,SALE,400000012070,Dep1,1
12/8/2020,SALE,400000031811,Dep2,1
12/8/2020,SALE,400000032306,Dep2,1
12/8/2020,SALE,400000000619,Dep1,2
12/8/2020,SALE,400000012018,Dep5,1
12/8/2020,SALE,400000028125,Dep5,1
12/8/2020,SALE,400000028019,Dep1,1
12/8/2020,SALE,400000000893,Dep5,1
12/8/2020,SALE,400000006413,Dep1,1
12/8/2020,SALE,400000000497,Dep1,2
12/8/2020,SALE,400000027364,Dep2,1
12/8/2020,SALE,400000026480,Dep2,1
12/8/2020,SALE,400000011189,Dep1,1
12/8/2020,SALE,400000028873,Dep2,1
12/8/2020,SALE,400000032405,Dep2,1
12/8/2020,SALE,400000025841,Dep1,2
12/8/2020,SALE,400000028149,Dep1,2
12/8/2020,SALE,400000023960,Dep1,2
12/8/2020,SALE,400000014975,Dep1,2
12/8/2020,SALE,400000028002,Dep1,1
12/8/2020,SALE,400000028019,Dep1,1
12/8/2020,SALE,400000006444,Dep1,1
12/8/2020,SALE,400000016481,Dep12,1
12/8/2020,SALE,400000029108,Dep4,1
12/8/2020,SALE,400000012018,Dep5,1
12/8/2020,SALE,400000000947,Dep1,1
12/8/2020,SALE,400000011189,Dep1,1
12/8/2020,SALE,400000018713,Dep1,1
12/8/2020,SALE,400000016481,Dep12,1
12/8/2020,SALE,400000000909,Dep5,1
12/8/2020,SALE,400000029597,Dep2,1
12/8/2020,SALE,400000029597,Dep2,1
12/8/2020,SALE,400000018713,Dep1,1
12/8/2020,SALE,400000011134,Dep13,1
12/8/2020,SALE,400000032375,Dep2,1
12/8/2020,SALE,400000000497,Dep1,1
12/8/2020,SALE,400000001449,Dep1,1
12/8/2020,SALE,400000000992,Dep5,1
12/8/2020,SALE,400000024493,Dep1,1
12/8/2020,SALE,400000016481,Dep12,1
12/8/2020,SALE,400000033365,Dep2,1
12/8/2020,SALE,400000033419,Dep2,1
12/8/2020,SALE,400000030036,Dep2,1
12/8/2020,SALE,400000002149,Dep5,1
12/8/2020,SALE,400000031781,Dep2,1
12/8/2020,SALE,400000033396,Dep2,1
12/8/2020,SALE,400000024493,Dep1,1
12/8/2020,SALE,400000033372,Dep2,1
12/8/2020,SALE,400000030944,Dep2,1
12/8/2020,SALE,400000031859,Dep2,1
12/8/2020,SALE,400000033037,Dep2,1
12/8/2020,SALE,400000021041,Dep1,1
12/8/2020,SALE,400000021058,Dep1,1
12/8/2020,SALE,400000021270,Dep12,2
12/8/2020,SALE,400000004747,Dep1,4
12/8/2020,SALE,400000000497,Dep1,1
12/8/2020,SALE,400000000893,Dep5,1
12/8/2020,SALE,400000011646,Dep1,2
12/8/2020,SALE,400000004501,Dep1,1
12/8/2020,SALE,400000000527,Dep1,1
12/8/2020,SALE,400000030760,Dep2,1
12/8/2020,SALE,400000024493,Dep1,1
12/8/2020,SALE,400000033365,Dep2,1
12/8/2020,SALE,400000030982,Dep2,1
12/8/2020,SALE,400000016177,Dep1,1
12/8/2020,SALE,400000011103,Dep5,1
12/8/2020,SALE,400000031781,Dep2,1
12/8/2020,SALE,400000009384,Dep1,3
12/8/2020,SALE,400000028620,Dep5,1
12/8/2020,SALE,400000029023,Dep1,1
12/8/2020,SALE,400000004501,Dep1,1
12/8/2020,SALE,400000017532,Dep20,1
12/8/2020,SALE,400000033372,Dep2,1
12/8/2020,SALE,400000016450,Dep9,1
12/8/2020,SALE,400000021300,Dep1,2
12/8/2020,SALE,400000000527,Dep1,1
12/8/2020,SALE,400000016481,Dep12,1
12/8/2020,SALE,400000026022,Dep1,1
12/8/2020,SALE,400000009384,Dep1,1
12/8/2020,SALE,400000016733,Dep1,10
12/8/2020,SALE,400000030654,Dep2,1
12/8/2020,SALE,400000023373,Dep15,1
12/8/2020,SALE,400000029573,Dep2,1
12/8/2020,SALE,400000030241,Dep2,1
12/8/2020,SALE,400000012018,Dep5,1
12/8/2020,SALE,400000032313,Dep2,1
12/8/2020,SALE,400000003641,Dep1,1
12/8/2020,SALE,400000014562,Dep1,1
12/8/2020,SALE,400000032610,Dep5,5
12/7/2020,SALE,400000002316,Dep1,2
12/7/2020,SALE,400000031842,Dep2,1
12/7/2020,SALE,400000032108,Dep2,1
12/7/2020,SALE,400000033372,Dep2,1
12/7/2020,SALE,400000016481,Dep12,1
12/7/2020,SALE,400000026046,Dep5,2
12/7/2020,SALE,400000014128,Dep1,1
12/7/2020,SALE,400000014128,Dep1,1
12/7/2020,SALE,400000001043,Dep12,1
12/7/2020,SALE,400000027036,Dep5,2
12/7/2020,SALE,400000012018,Dep5,1
12/7/2020,SALE,400000025902,Dep5,2
12/7/2020,SALE,400000030746,Dep2,1
12/7/2020,SALE,400000021294,Dep1,1
12/7/2020,SALE,400000000947,Dep1,1
12/7/2020,SALE,400000030722,Dep2,1
12/7/2020,SALE,400000030876,Dep2,1
12/7/2020,SALE,400000029658,Dep2,1
12/7/2020,SALE,400000031781,Dep2,1
12/7/2020,SALE,400000002149,Dep5,1
12/7/2020,SALE,400000032412,Dep2,1
12/7/2020,SALE,400000032429,Dep2,1
12/7/2020,SALE,400000028170,Dep2,1
12/7/2020,SALE,400000030241,Dep2,1
12/7/2020,SALE,400000028125,Dep5,1
12/7/2020,SALE,400000029511,Dep5,1
12/7/2020,SALE,400000012698,Dep1,1
12/7/2020,SALE,400000016887,Dep1,1
12/7/2020,SALE,400000032832,Dep2,1
12/7/2020,SALE,400000018713,Dep1,1
12/7/2020,SALE,400000017419,Dep1,1
12/7/2020,SALE,400000033341,Dep2,1
12/7/2020,SALE,400000011103,Dep5,1
12/7/2020,SALE,400000028217,Dep1,1
12/7/2020,SALE,400000032337,Dep2,1
12/7/2020,SALE,400000030722,Dep2,1
12/7/2020,SALE,400000023823,Dep9,1
12/7/2020,SALE,400000017297,Dep2,1
12/7/2020,SALE,400000033334,Dep2,1
12/7/2020,SALE,400000006611,Dep1,2
12/7/2020,SALE,400000011103,Dep5,2
12/7/2020,SALE,400000030241,Dep2,1
12/7/2020,SALE,400000028798,Dep5,1
12/7/2020,SALE,400000029528,Dep5,1
12/7/2020,SALE,400000032832,Dep2,1
12/7/2020,SALE,400000021300,Dep1,1
12/7/2020,SALE,400000016481,Dep12,1
12/7/2020,SALE,400000016481,Dep12,1
12/7/2020,SALE,400000027258,Dep1,2
12/7/2020,SALE,400000004501,Dep1,1
12/7/2020,SALE,400000029726,Dep2,1
12/7/2020,SALE,400000033365,Dep2,1
12/7/2020,SALE,400000032832,Dep2,1
12/7/2020,SALE,400000031774,Dep2,2
12/7/2020,SALE,400000031828,Dep2,1
12/7/2020,SALE,400000031781,Dep2,1
12/7/2020,SALE,400000032382,Dep2,1
12/7/2020,SALE,400000031781,Dep2,1
12/7/2020,SALE,400000023823,Dep9,1
12/7/2020,SALE,400000012018,Dep5,1
12/7/2020,SALE,400000027098,Dep5,1
12/7/2020,SALE,400000033037,Dep2,1
12/7/2020,SALE,400000030708,Dep2,1
12/7/2020,SALE,400000030708,Dep2,1
12/7/2020,SALE,400000016481,Dep12,1
12/7/2020,SALE,400000033341,Dep2,1
12/7/2020,SALE,400000023991,Dep2,3
12/7/2020,SALE,400000011646,Dep1,3
12/7/2020,SALE,400000033051,Dep2,1
12/7/2020,SALE,400000032184,Dep2,1
12/7/2020,SALE,400000024721,Dep20,1
12/7/2020,SALE,400000024882,Dep1,1
12/7/2020,SALE,400000032115,Dep2,1
12/7/2020,SALE,400000006611,Dep1,1
12/7/2020,SALE,400000020624,Dep5,1
12/7/2020,SALE,400000001050,Dep1,1
12/7/2020,SALE,400000032061,Dep2,1
12/7/2020,SALE,400000030890,Dep2,1
12/7/2020,SALE,400000000497,Dep1,1
12/7/2020,SALE,400000031774,Dep2,1
12/7/2020,SALE,400000033402,Dep2,1
12/7/2020,SALE,400000029528,Dep5,1
12/7/2020,SALE,400000029511,Dep5,1
12/7/2020,SALE,400000031781,Dep2,1
12/7/2020,SALE,400000032320,Dep2,1
12/7/2020,SALE,400000025971,Dep5,1
12/7/2020,SALE,400000026251,Dep10,1
12/6/2020,SALE,400000032320,Dep2,1
12/6/2020,SALE,400000001043,Dep12,2
12/6/2020,SALE,400000016337,Dep22,1
12/6/2020,SALE,400000020846,Dep8,1
12/6/2020,SALE,400000022727,Dep5,1
12/6/2020,SALE,400000023670,Dep1,1
12/6/2020,SALE,400000000527,Dep1,1
12/6/2020,SALE,400000030623,Dep2,1
12/6/2020,SALE,400000028170,Dep2,1
12/6/2020,SALE,400000030654,Dep2,1
12/6/2020,SALE,400000032832,Dep2,1
12/6/2020,SALE,400000033075,Dep2,1
12/6/2020,SALE,400000023823,Dep9,1
12/6/2020,SALE,400000002422,Dep5,1
12/6/2020,SALE,400000032108,Dep2,1
12/6/2020,SALE,400000031828,Dep2,1
12/6/2020,SALE,400000023380,Dep15,1
12/6/2020,SALE,400000032061,Dep2,1
12/6/2020,SALE,400000023298,Dep2,1
12/6/2020,SALE,400000031774,Dep2,1
12/6/2020,SALE,400000011134,Dep13,1
12/6/2020,SALE,400000006253,Dep5,1
12/6/2020,SALE,400000012018,Dep5,1
12/6/2020,SALE,400000032153,Dep5,1
12/6/2020,SALE,400000012018,Dep5,2
12/6/2020,SALE,400000012018,Dep5,1
12/6/2020,SALE,400000028439,Dep5,1
12/6/2020,SALE,400000020105,Dep22,1
12/6/2020,SALE,400000012018,Dep5,1
12/6/2020,SALE,400000025346,Dep5,1
12/6/2020,SALE,400000033006,Dep5,1
12/6/2020,SALE,400000009216,Dep5,3
12/6/2020,SALE,400000025605,Dep5,1
12/6/2020,SALE,400000011110,Dep1,1
12/6/2020,SALE,400000030944,Dep2,1
12/6/2020,SALE,400000030937,Dep2,2
12/6/2020,SALE,400000028798,Dep5,1
12/6/2020,SALE,400000031811,Dep2,2
12/6/2020,SALE,400000011134,Dep13,2
12/6/2020,SALE,400000009384,Dep1,1
12/6/2020,SALE,400000032337,Dep2,1
12/6/2020,SALE,400000001043,Dep12,1
12/6/2020,SALE,400000002316,Dep1,2
12/6/2020,SALE,400000012018,Dep5,1
12/6/2020,SALE,400000012018,Dep5,1
12/6/2020,SALE,400000032320,Dep2,1
12/6/2020,SALE,400000016900,Dep5,1
12/6/2020,SALE,400000015361,Dep1,1
12/6/2020,SALE,400000030371,Dep17,1
12/6/2020,SALE,400000029092,Dep7,1
12/6/2020,SALE,400000031798,Dep2,1
12/6/2020,SALE,400000032856,Dep2,1
12/6/2020,SALE,400000012018,Dep5,1
12/6/2020,SALE,400000032030,Dep2,2
12/6/2020,SALE,400000033341,Dep2,1
12/6/2020,SALE,400000012032,Dep5,1
12/6/2020,SALE,400000022826,Dep15,1
12/6/2020,SALE,400000023380,Dep15,1
12/6/2020,SALE,400000022277,Dep5,1
12/6/2020,SALE,400000021263,Dep5,1
12/6/2020,SALE,400000023373,Dep15,1
12/6/2020,SALE,400000028453,Dep3,1
12/6/2020,SALE,400000000947,Dep1,2
12/6/2020,SALE,400000004785,Dep5,1
12/6/2020,SALE,400000001043,Dep12,1
12/6/2020,SALE,400000032931,Dep2,1
12/6/2020,SALE,400000032061,Dep2,1
12/6/2020,SALE,400000001890,Dep1,1
12/6/2020,SALE,400000002439,Dep1,1
12/6/2020,SALE,400000000947,Dep1,2
12/6/2020,SALE,400000030029,Dep5,2
12/6/2020,SALE,400000028583,Dep12,1
12/6/2020,SALE,400000014357,Dep5,2
12/6/2020,SALE,400000025841,Dep1,1
12/6/2020,SALE,400000014975,Dep1,1
12/6/2020,SALE,400000019314,Dep1,1
12/6/2020,SALE,400000029009,Dep1,1
12/6/2020,SALE,400000031866,Dep2,1
12/6/2020,SALE,400000032313,Dep2,1
12/6/2020,SALE,400000001890,Dep1,1
12/6/2020,SALE,400000002439,Dep1,1
12/6/2020,SALE,400000011110,Dep1,1
12/6/2020,SALE,400000032405,Dep2,1
12/6/2020,SALE,400000032313,Dep2,1
12/6/2020,SALE,400000023267,Dep2,1
12/6/2020,SALE,400000015637,Dep1,1
12/6/2020,SALE,400000023373,Dep15,1
12/6/2020,SALE,400000024899,Dep1,1
12/6/2020,SALE,400000031842,Dep2,1
12/6/2020,SALE,400000032122,Dep2,1
12/6/2020,SALE,400000012056,Dep1,15
12/6/2020,SALE,400000025933,Dep5,1
12/6/2020,SALE,400000000497,Dep1,1
12/6/2020,SALE,400000005188,Dep1,1
12/6/2020,SALE,400000032924,Dep2,1
12/6/2020,SALE,400000011103,Dep5,2
12/6/2020,SALE,400000018690,Dep11,1
12/6/2020,SALE,400000004990,Dep1,1
12/6/2020,SALE,400000011110,Dep1,1
12/5/2020,SALE,400000008905,Dep5,1
12/5/2020,SALE,400000000619,Dep1,1
12/5/2020,SALE,400000024615,Dep8,1
12/5/2020,SALE,400000014968,Dep1,1
12/5/2020,SALE,400000032832,Dep2,1
12/5/2020,SALE,400000031781,Dep2,1
12/5/2020,SALE,400000024950,Dep1,1
12/5/2020,SALE,400000001890,Dep1,5
12/5/2020,SALE,400000024615,Dep8,1
12/5/2020,SALE,400000032306,Dep2,1
12/5/2020,SALE,400000024493,Dep1,1
12/5/2020,SALE,400000032856,Dep2,1
12/5/2020,SALE,400000031859,Dep2,1
12/5/2020,SALE,400000031811,Dep2,1
12/5/2020,SALE,400000031859,Dep2,1
12/5/2020,SALE,400000011110,Dep1,1
12/5/2020,SALE,400000024615,Dep8,1
12/5/2020,SALE,400000030692,Dep5,1
12/5/2020,SALE,400000025100,Dep5,1
12/5/2020,SALE,400000014128,Dep1,1
12/5/2020,SALE,400000004747,Dep1,1
12/5/2020,SALE,400000010441,Dep1,2
12/5/2020,SALE,400000031798,Dep2,1
12/5/2020,SALE,400000030968,Dep2,1
12/5/2020,SALE,400000030128,Dep2,1
12/5/2020,SALE,400000016689,Dep2,1
12/5/2020,SALE,400000016337,Dep22,1
12/5/2020,SALE,400000016689,Dep2,1
12/5/2020,SALE,400000031781,Dep2,1
12/5/2020,SALE,400000006253,Dep5,2
12/5/2020,SALE,400000024950,Dep1,1
12/5/2020,SALE,400000024493,Dep1,1
12/5/2020,SALE,400000030951,Dep2,1
12/5/2020,SALE,400000024493,Dep1,3
12/5/2020,SALE,400000031781,Dep2,1
12/5/2020,SALE,400000032177,Dep2,1
12/5/2020,SALE,400000010748,Dep5,1
12/5/2020,SALE,400000032306,Dep2,1
12/5/2020,SALE,400000015651,Dep1,2
12/5/2020,SALE,400000014975,Dep1,2
12/5/2020,SALE,400000015934,Dep1,2
12/5/2020,SALE,400000016894,Dep1,2
12/5/2020,SALE,400000005089,Dep8,1
12/5/2020,SALE,400000024530,Dep5,9
12/5/2020,SALE,400000032368,Dep2,1
12/5/2020,SALE,400000008912,Dep5,2
12/5/2020,SALE,400000030654,Dep2,1
12/5/2020,SALE,400000033334,Dep2,1
12/5/2020,SALE,400000024691,Dep11,1
12/5/2020,SALE,400000028347,Dep2,1
12/5/2020,SALE,400000031477,Dep2,1
12/5/2020,SALE,400000000497,Dep1,1
12/5/2020,SALE,400000032856,Dep2,1
12/5/2020,SALE,400000004747,Dep1,3
12/5/2020,SALE,400000001043,Dep12,1
12/5/2020,SALE,400000020167,Dep8,1
12/5/2020,SALE,400000018713,Dep1,1
12/5/2020,SALE,400000023380,Dep15,1
12/5/2020,SALE,400000001425,Dep7,1
12/5/2020,SALE,400000012056,Dep1,1
12/5/2020,SALE,400000001067,Dep5,1
12/5/2020,SALE,400000000596,Dep1,1
12/5/2020,SALE,400000004747,Dep1,2
12/5/2020,SALE,400000022826,Dep15,1
12/5/2020,SALE,400000031774,Dep2,1
12/5/2020,SALE,400000032412,Dep2,1
12/5/2020,SALE,400000012056,Dep1,1
12/5/2020,SALE,400000016733,Dep1,1
12/5/2020,SALE,400000000619,Dep1,1
12/5/2020,SALE,400000033099,Dep2,1
12/5/2020,SALE,400000011103,Dep5,3
12/5/2020,SALE,400000030326,Dep5,1
12/5/2020,SALE,400000026060,Dep5,1
12/5/2020,SALE,400000015583,Dep13,1
12/5/2020,SALE,400000021263,Dep5,1
12/5/2020,SALE,400000026213,Dep2,1
12/5/2020,SALE,400000032856,Dep2,1
12/5/2020,SALE,400000026404,Dep2,1
12/4/2020,SALE,400000011110,Dep1,1
12/4/2020,SALE,400000000497,Dep1,1
12/4/2020,SALE,400000030234,Dep2,1
12/4/2020,SALE,400000024615,Dep8,1
12/4/2020,SALE,400000014128,Dep1,1
12/4/2020,SALE,400000006611,Dep1,1
12/4/2020,SALE,400000030258,Dep2,1
12/4/2020,SALE,400000029108,Dep4,1
12/4/2020,SALE,400000032863,Dep2,1
12/4/2020,SALE,400000033082,Dep2,1
12/4/2020,SALE,400000031835,Dep2,1
12/4/2020,SALE,400000016733,Dep1,2
12/4/2020,SALE,400000008905,Dep5,1
12/4/2020,SALE,400000009384,Dep1,1
12/4/2020,SALE,400000032856,Dep2,1
12/4/2020,SALE,400000002682,Dep5,1
12/4/2020,SALE,400000032788,Dep2,1
12/4/2020,SALE,400000024493,Dep1,1
12/4/2020,SALE,400000024486,Dep5,1
12/4/2020,SALE,400000031781,Dep2,1
12/4/2020,SALE,400000011103,Dep5,1
12/4/2020,SALE,400000015941,Dep5,1
12/4/2020,SALE,400000023380,Dep15,3
12/4/2020,SALE,400000032061,Dep2,1
12/4/2020,SALE,400000003368,Dep5,1
12/4/2020,SALE,400000000480,Dep1,1
12/4/2020,SALE,400000024493,Dep1,1
12/4/2020,SALE,400000033402,Dep2,1
12/4/2020,SALE,400000030241,Dep2,1
12/4/2020,SALE,400000030982,Dep2,1
12/4/2020,SALE,400000014289,Dep7,1
12/4/2020,SALE,400000009384,Dep1,1
12/4/2020,SALE,400000011189,Dep1,2
12/4/2020,SALE,400000033037,Dep2,1
12/4/2020,SALE,400000029863,Dep1,1
12/4/2020,SALE,400000031798,Dep2,1
12/4/2020,SALE,400000031774,Dep2,1
12/4/2020,SALE,400000016689,Dep2,2
12/4/2020,SALE,400000033044,Dep2,1
12/4/2020,SALE,400000030371,Dep17,1
12/4/2020,SALE,400000031866,Dep2,1
12/4/2020,SALE,400000032931,Dep2,1
12/4/2020,SALE,400000014258,Dep5,1
12/4/2020,SALE,400000022352,Dep5,1
12/4/2020,SALE,400000032337,Dep2,1
12/4/2020,SALE,400000033037,Dep2,1
12/4/2020,SALE,400000031842,Dep2,1
12/4/2020,SALE,400000017297,Dep2,1
12/4/2020,SALE,400000030708,Dep2,2
12/4/2020,SALE,400000031798,Dep2,1
12/4/2020,SALE,400000033044,Dep2,1
12/4/2020,SALE,400000011189,Dep1,1
12/4/2020,SALE,400000029979,Dep2,1
12/4/2020,SALE,400000022796,Dep5,1
12/4/2020,SALE,400000024691,Dep11,1
12/4/2020,SALE,400000014128,Dep1,1
12/4/2020,SALE,400000006970,Dep12,1
12/4/2020,SALE,400000011103,Dep5,3
12/4/2020,SALE,400000031835,Dep2,1
12/4/2020,SALE,400000031798,Dep2,1
12/4/2020,SALE,400000033037,Dep2,1
12/4/2020,SALE,400000030234,Dep2,1
12/4/2020,SALE,400000026565,Dep10,1
12/4/2020,SALE,400000024332,Dep23,1
12/4/2020,SALE,400000024615,Dep8,1
12/4/2020,SALE,400000027227,Dep17,1
12/4/2020,SALE,400000032535,Dep5,1
12/4/2020,SALE,400000026329,Dep5,1
12/4/2020,SALE,400000032054,Dep5,1
12/4/2020,SALE,400000032054,Dep5,1
12/4/2020,SALE,400000004747,Dep1,5
12/4/2020,SALE,400000004747,Dep1,5
12/4/2020,SALE,400000001463,Dep1,2
12/4/2020,SALE,400000023380,Dep15,1
12/4/2020,SALE,400000001067,Dep5,2
12/4/2020,SALE,400000033372,Dep2,1
12/4/2020,SALE,400000024493,Dep1,3
12/4/2020,SALE,400000031798,Dep2,1
12/4/2020,SALE,400000011110,Dep1,1
12/4/2020,SALE,400000028620,Dep5,1
12/4/2020,SALE,400000029863,Dep1,1
12/4/2020,SALE,400000016689,Dep2,1
12/4/2020,SALE,400000032832,Dep2,1
12/4/2020,SALE,400000031781,Dep2,1
12/4/2020,SALE,400000031781,Dep2,1
12/4/2020,SALE,400000010687,Dep5,1
12/4/2020,SALE,400000011134,Dep13,1
12/4/2020,SALE,400000021294,Dep1,1
12/4/2020,SALE,400000000497,Dep1,3
12/4/2020,SALE,400000001463,Dep1,1
12/4/2020,SALE,400000001463,Dep1,1
12/4/2020,SALE,400000010861,Dep3,1
12/4/2020,SALE,400000032337,Dep2,1
12/4/2020,SALE,400000030982,Dep2,1
12/4/2020,SALE,400000023380,Dep15,1
12/4/2020,SALE,400000012032,Dep5,1
12/4/2020,SALE,400000031798,Dep2,1
12/4/2020,SALE,400000029863,Dep1,1
12/4/2020,SALE,400000006444,Dep1,1
12/4/2020,SALE,400000021065,Dep1,1
12/4/2020,SALE,400000032856,Dep2,1
12/4/2020,SALE,400000028200,Dep1,1
12/4/2020,SALE,400000011387,Dep1,3
12/4/2020,SALE,400000012063,Dep12,1
12/4/2020,SALE,400000011103,Dep5,2
12/4/2020,SALE,400000033402,Dep2,1
12/4/2020,SALE,400000033341,Dep2,1
12/4/2020,SALE,400000030753,Dep2,1
12/4/2020,SALE,400000031811,Dep2,1
12/4/2020,SALE,400000025506,Dep5,1
12/4/2020,SALE,400000032177,Dep2,1
12/4/2020,SALE,400000029108,Dep4,1
12/4/2020,SALE,400000021973,Dep5,1
12/4/2020,SALE,400000030456,Dep20,2
12/4/2020,SALE,400000005492,Dep1,1
12/4/2020,SALE,400000022611,Dep1,2
12/4/2020,SALE,400000030074,Dep2,1
12/4/2020,SALE,400000011387,Dep1,2
12/4/2020,SALE,400000029870,Dep1,1
12/4/2020,SALE,400000000916,Dep1,1
12/4/2020,SALE,400000024493,Dep1,1
12/4/2020,SALE,400000000497,Dep1,1
12/4/2020,SALE,400000008912,Dep5,1
12/4/2020,SALE,400000000480,Dep1,5
12/4/2020,SALE,400000001043,Dep12,1
12/4/2020,SALE,400000002682,Dep5,1
12/4/2020,SALE,400000027135,Dep5,1
12/3/2020,SALE,400000032115,Dep2,3
12/3/2020,SALE,400000029092,Dep7,1
12/3/2020,SALE,400000032788,Dep2,1
12/3/2020,SALE,400000032306,Dep2,1
12/3/2020,SALE,400000030241,Dep2,1
12/3/2020,SALE,400000033396,Dep2,1
12/3/2020,SALE,400000030289,Dep2,2
12/3/2020,SALE,400000014968,Dep1,1
12/3/2020,SALE,400000012018,Dep5,1
12/3/2020,SALE,400000018713,Dep1,1
12/3/2020,SALE,400000030715,Dep2,1
12/3/2020,SALE,400000009384,Dep1,1
12/3/2020,SALE,400000032122,Dep2,1
12/3/2020,SALE,400000017297,Dep2,1
12/3/2020,SALE,400000028842,Dep2,1
12/3/2020,SALE,400000029870,Dep1,8
12/3/2020,SALE,400000014128,Dep1,1
12/3/2020,SALE,400000001463,Dep1,1
12/3/2020,SALE,400000000497,Dep1,2
12/3/2020,SALE,400000022796,Dep5,1
12/3/2020,SALE,400000026220,Dep10,2
12/3/2020,SALE,400000000480,Dep1,2
12/3/2020,SALE,400000030951,Dep2,1
12/3/2020,SALE,400000006611,Dep1,2
12/3/2020,SALE,400000024875,Dep10,3
12/3/2020,SALE,400000030678,Dep2,1
12/3/2020,SALE,400000011127,Dep1,2
12/3/2020,SALE,400000033037,Dep2,1
12/3/2020,SALE,400000014302,Dep2,1
12/3/2020,SALE,400000031774,Dep2,1
12/3/2020,SALE,400000030715,Dep2,1
12/3/2020,SALE,400000001401,Dep1,1
12/3/2020,SALE,400000026954,Dep1,1
12/3/2020,SALE,400000002149,Dep5,1
12/3/2020,SALE,400000025841,Dep1,1
12/3/2020,SALE,400000019314,Dep1,1
12/3/2020,SALE,400000032863,Dep2,1
12/3/2020,SALE,400000023380,Dep15,1
12/3/2020,SALE,400000027975,Dep1,1
12/3/2020,SALE,400000023717,Dep1,1
12/3/2020,SALE,400000000497,Dep1,1
12/3/2020,SALE,400000029177,Dep2,1
12/3/2020,SALE,400000002149,Dep5,1
12/3/2020,SALE,400000011103,Dep5,1
12/3/2020,SALE,400000016672,Dep7,1
12/3/2020,SALE,400000002439,Dep1,2
12/3/2020,SALE,400000030517,Dep2,2
12/3/2020,SALE,400000014128,Dep1,1
12/3/2020,SALE,400000024073,Dep4,1
12/3/2020,SALE,400000030791,Dep4,1
